id,category
7484,Mergers_Acquisitions
1036,Capital
5706,International_Finance
519,Capital
9308,Policy
3733,Economy
8343,Oil
6154,Litigation
3228,Economy
3710,Economy
3457,Economy
3304,Economy
6580,Litigation
5551,International_Finance
9552,Policy
1541,Commodities
6054,International_Finance
6542,Litigation
500,Capital
2312,Earning_Reports
8132,Oil
3830,Economy
5965,International_Finance
6351,Litigation
9335,Policy
9583,Policy
9565,Policy
2856,Earning_Reports
2174,Earning_Reports
4566,Fraud
887,Capital
9389,Policy
8530,Policy
9011,Policy
9159,Policy
3885,Economy
9001,Economy
5081,Fraud
2152,Earning_Reports
4424,Fraud
4567,Fraud
1792,Commodities
7579,Mergers_Acquisitions
108,Capital
5708,International_Finance
5188,International_Finance
4911,Economy
1112,Commodities
7129,Mergers_Acquisitions
3934,Economy
1607,Commodities
5887,International_Finance
4794,Fraud
8514,Policy
8654,Policy
1000,Capital
7963,Oil
6487,Litigation
6870,Mergers_Acquisitions
9963,Real_Estate
6749,Litigation
3678,Economy
3505,Economy
4167,Economy
9068,Policy
5059,Fraud
1671,Commodities
2114,Earning_Reports
354,Capital
5492,International_Finance
9298,Policy
1890,Commodities
183,Capital
7409,Mergers_Acquisitions
1570,International_Finance
1398,Commodities
8392,Oil
7239,Mergers_Acquisitions
1871,Commodities
584,Capital
9752,Real_Estate
1555,Commodities
4897,Fraud
3687,Economy
9971,Real_Estate
6740,Litigation
8628,Oil
5928,International_Finance
2088,Commodities
2160,Earning_Reports
9442,Policy
9523,Policy
589,Capital
8156,Economy
2565,Earning_Reports
9598,Policy
4579,Fraud
6149,Capital
2735,Earning_Reports
770,Capital
7919,Oil
9048,Policy
7284,Mergers_Acquisitions
2091,Commodities
2217,Earning_Reports
3480,Economy
6665,Litigation
571,Capital
6507,Litigation
1287,Commodities
9479,Policy
4928,Fraud
7269,Mergers_Acquisitions
2534,Earning_Reports
6212,Litigation
9222,Policy
3666,Economy
7849,Oil
2238,Earning_Reports
9859,Real_Estate
8155,Oil
1167,Commodities
1669,Commodities
7800,Oil
10047,Real_Estate
9671,Policy
8916,Policy
3753,Economy
2830,Earning_Reports
1185,Commodities
7535,Mergers_Acquisitions
8534,Policy
8025,Oil
9558,Policy
8693,Policy
7572,Mergers_Acquisitions
4927,Fraud
2786,Earning_Reports
9614,Policy
2750,Earning_Reports
5074,Fraud
9039,Policy
4855,Fraud
8689,Policy
7078,Mergers_Acquisitions
8383,Oil
8143,International_Finance
3953,Economy
1280,Commodities
7447,Mergers_Acquisitions
8432,Oil
2790,Earning_Reports
4798,Fraud
905,Capital
4003,Economy
8434,Oil
3347,Economy
3273,Economy
2343,Earning_Reports
8932,Policy
582,Capital
2276,Earning_Reports
3221,Economy
409,Capital
5480,International_Finance
9411,Policy
6576,Litigation
514,Capital
7490,Mergers_Acquisitions
6326,Litigation
3317,Economy
5664,International_Finance
9809,Real_Estate
7317,Mergers_Acquisitions
6343,Litigation
6309,Litigation
8238,Oil
350,Capital
9632,Policy
1615,Commodities
4242,Economy
9285,Policy
5164,International_Finance
428,Capital
7404,Economy
127,Capital
3620,Economy
4796,Fraud
4079,Economy
1227,Commodities
5567,International_Finance
2177,Earning_Reports
6279,Litigation
8545,Policy
8846,Policy
8221,Oil
4454,Fraud
2688,Earning_Reports
264,Capital
101,Capital
3801,Oil
4202,Economy
1299,Commodities
4865,Fraud
2960,Economy
837,Capital
237,Capital
3012,Economy
3785,Economy
8895,Policy
1952,Commodities
4172,Economy
1104,Commodities
8216,Oil
4544,Fraud
5769,International_Finance
6480,Litigation
8692,Policy
2208,Earning_Reports
3256,Economy
723,Capital
3724,Economy
2853,Earning_Reports
864,Capital
5568,International_Finance
9639,Economy
5915,International_Finance
8828,Policy
5314,International_Finance
4662,Fraud
1844,Commodities
2037,Commodities
9370,Policy
41,Capital
9943,Real_Estate
6611,Litigation
5287,International_Finance
1715,Commodities
8955,Policy
5726,International_Finance
7174,Mergers_Acquisitions
70,Capital
9936,Real_Estate
8048,Oil
925,Capital
110,Capital
9998,Real_Estate
8097,Oil
3756,Economy
3848,Economy
8673,Policy
188,Capital
5695,International_Finance
5235,International_Finance
416,Capital
6417,Litigation
8571,Policy
4867,Fraud
3537,Economy
2585,Earning_Reports
4986,Fraud
3164,Capital
6247,Litigation
3329,Economy
356,Capital
1992,Commodities
7294,Mergers_Acquisitions
5307,International_Finance
550,Capital
9019,Earning_Reports
6183,Litigation
7621,Mergers_Acquisitions
2730,Earning_Reports
6991,Mergers_Acquisitions
3357,Economy
1032,Capital
9230,Policy
9268,Policy
3632,Economy
2940,Economy
2854,Earning_Reports
4828,Fraud
5078,Fraud
6518,Litigation
9993,Real_Estate
371,Capital
4185,Economy
8987,Policy
5870,International_Finance
7796,Oil
7192,Mergers_Acquisitions
5408,International_Finance
3670,Economy
6415,Litigation
5282,International_Finance
3144,Economy
9102,Policy
8949,Earning_Reports
2183,Earning_Reports
3227,Economy
1265,Commodities
7746,Oil
2651,Earning_Reports
2616,Earning_Reports
3489,Economy
1766,Commodities
4488,Fraud
4810,Fraud
1921,Commodities
1755,Commodities
5974,International_Finance
1308,Commodities
6672,Litigation
73,Capital
3073,Economy
6904,Mergers_Acquisitions
481,Capital
10048,Real_Estate
8860,Policy
4103,Economy
1547,Commodities
33,Capital
8341,Oil
4982,Fraud
1729,Commodities
5218,International_Finance
4650,Fraud
5241,International_Finance
1573,Commodities
2637,Earning_Reports
7114,Mergers_Acquisitions
9403,Policy
1666,Commodities
598,Capital
7651,Mergers_Acquisitions
9836,Real_Estate
5040,Fraud
5505,International_Finance
1647,Commodities
601,Capital
7885,Oil
2530,Earning_Reports
1395,Commodities
1843,Commodities
8408,Oil
8274,Oil
5563,International_Finance
182,Capital
9754,Real_Estate
5892,International_Finance
6268,Litigation
932,Economy
9518,Policy
3212,Economy
3554,Economy
5048,Fraud
7416,Mergers_Acquisitions
2168,Earning_Reports
5859,International_Finance
9481,Policy
6985,Mergers_Acquisitions
3122,Economy
3720,Economy
7990,Oil
1948,Commodities
1529,Commodities
6947,Mergers_Acquisitions
3522,Economy
4868,Fraud
1472,Commodities
3052,Economy
1023,Capital
4338,Economy
9651,Policy
7104,Mergers_Acquisitions
9066,Policy
7459,Mergers_Acquisitions
1403,Commodities
796,Capital
2332,Earning_Reports
509,Capital
9399,Policy
6809,Litigation
5619,International_Finance
9714,Real_Estate
617,Capital
5409,International_Finance
1019,Capital
9529,Policy
5438,International_Finance
6484,Litigation
3262,Economy
8018,Oil
8011,Oil
4099,Economy
9983,Real_Estate
7292,Mergers_Acquisitions
9902,Real_Estate
5980,International_Finance
8217,Oil
7441,Mergers_Acquisitions
5684,International_Finance
5454,International_Finance
8557,Policy
586,Capital
3396,Economy
9425,Policy
6122,International_Finance
7214,Mergers_Acquisitions
4297,Economy
5791,International_Finance
4993,Fraud
4292,Economy
5880,International_Finance
2081,Commodities
5407,Policy
7276,Capital
9302,Policy
9708,Economy
1678,Commodities
4206,Economy
3796,Economy
9544,Policy
1699,Commodities
8007,Oil
2212,Policy
1519,Commodities
9272,Policy
6622,Litigation
4953,Economy
9260,Policy
3420,Economy
2249,Earning_Reports
3672,Economy
5743,International_Finance
6317,Economy
9753,Real_Estate
1279,Commodities
2493,Earning_Reports
6548,Litigation
403,Capital
8535,Policy
3726,Economy
3530,Economy
7655,Mergers_Acquisitions
2251,Earning_Reports
2175,Earning_Reports
3952,Economy
7969,Capital
6832,Mergers_Acquisitions
9742,Real_Estate
3232,Economy
2992,Economy
1869,Commodities
1269,Commodities
239,Capital
9161,Mergers_Acquisitions
9276,Policy
7705,Oil
6608,Litigation
8930,Policy
8394,Oil
1149,Commodities
198,Capital
8203,Oil
5555,International_Finance
8199,Oil
8816,Policy
6485,Litigation
2461,Earning_Reports
2963,Economy
7815,Oil
4717,Fraud
1586,Commodities
9027,Policy
8239,Oil
6254,Litigation
5446,International_Finance
5885,International_Finance
3941,Economy
2698,Earning_Reports
1228,Commodities
4826,Fraud
4466,Fraud
9765,Economy
1759,Commodities
8196,Oil
6973,Mergers_Acquisitions
4006,Economy
5100,International_Finance
7092,Mergers_Acquisitions
6898,Mergers_Acquisitions
8967,Policy
6097,International_Finance
3906,Economy
4224,Economy
1014,Capital
6619,Real_Estate
3837,Economy
1528,Commodities
1218,Commodities
5792,International_Finance
8080,Oil
2157,Earning_Reports
9844,Real_Estate
4294,Economy
4978,Fraud
4143,Economy
3664,Economy
712,Capital
1597,Commodities
5645,International_Finance
8159,Oil
9935,Real_Estate
2300,Earning_Reports
3641,Economy
2313,Earning_Reports
6028,International_Finance
6543,Litigation
4155,Economy
1035,Capital
5472,International_Finance
2621,Earning_Reports
9012,Policy
1438,Commodities
9477,Policy
3686,Economy
6455,Litigation
8638,Policy
9199,Economy
8315,Oil
2320,Earning_Reports
2575,Earning_Reports
3688,Economy
636,Capital
2878,Earning_Reports
684,Capital
4044,Economy
4382,Fraud
2659,Earning_Reports
761,Capital
2870,Earning_Reports
8919,Policy
2599,Earning_Reports
2410,Earning_Reports
22,Capital
8074,Oil
2231,Earning_Reports
9320,Policy
8959,Policy
9207,Policy
2505,Earning_Reports
2614,Earning_Reports
4151,Economy
9790,Real_Estate
1475,Commodities
9194,Policy
4821,Fraud
4983,Fraud
7073,Mergers_Acquisitions
798,Capital
6261,Litigation
5942,International_Finance
7802,Oil
4703,Fraud
6376,Litigation
9576,Policy
59,Capital
6617,Litigation
4064,Economy
2228,Earning_Reports
4843,Fraud
895,Capital
7538,Capital
7974,Oil
5705,International_Finance
1881,Commodities
5741,International_Finance
4782,Fraud
4433,Fraud
2743,Earning_Reports
1752,Commodities
9218,Policy
3468,Economy
7946,Oil
5313,International_Finance
533,Capital
215,Capital
4624,Fraud
9313,Policy
7498,Mergers_Acquisitions
1487,Commodities
463,Capital
2125,Earning_Reports
7743,Oil
9535,Policy
7721,Oil
6252,Litigation
6002,International_Finance
9350,Policy
3205,Economy
1298,Litigation
9760,Real_Estate
3108,Economy
1490,Commodities
2749,Earning_Reports
5378,International_Finance
3284,Economy
4198,Economy
6756,Litigation
9978,Real_Estate
6020,International_Finance
1853,Commodities
425,Capital
4779,Fraud
6513,Litigation
1859,Commodities
7136,Mergers_Acquisitions
4368,Fraud
6474,Litigation
6847,Mergers_Acquisitions
458,Capital
829,Capital
1164,Commodities
3974,Economy
2573,Earning_Reports
1660,Commodities
2006,Commodities
2310,Earning_Reports
1877,Commodities
1969,Commodities
7948,Oil
2246,Earning_Reports
5073,Fraud
9097,Policy
9054,Policy
4273,Economy
3022,Economy
8389,Oil
2632,Earning_Reports
6848,Mergers_Acquisitions
6900,Mergers_Acquisitions
3029,Economy
3786,Economy
454,Capital
3011,Economy
3447,Economy
6983,Mergers_Acquisitions
3787,Economy
6039,International_Finance
5182,International_Finance
2346,Earning_Reports
3479,Economy
7070,Mergers_Acquisitions
6406,Litigation
1730,Commodities
8695,Economy
2981,Economy
7742,Oil
90,Capital
658,Capital
7641,Mergers_Acquisitions
6250,Litigation
5553,International_Finance
5968,International_Finance
8288,Oil
6013,International_Finance
4168,Economy
6689,Litigation
6372,Litigation
7541,Mergers_Acquisitions
4967,Fraud
2022,Commodities
1567,Commodities
6801,Litigation
9040,Policy
4744,Fraud
7320,Litigation
2707,Earning_Reports
1655,Commodities
718,Capital
6188,Litigation
6329,Litigation
4031,Economy
10005,Real_Estate
854,Capital
2914,Earning_Reports
4222,Economy
6822,Mergers_Acquisitions
8345,Oil
3055,Economy
8868,Policy
7374,Mergers_Acquisitions
6040,International_Finance
6827,Mergers_Acquisitions
6344,Litigation
3498,Economy
4532,Economy
4293,Economy
9895,Litigation
4087,Economy
8998,Policy
1184,Commodities
2121,Earning_Reports
3890,Economy
3663,Economy
7798,Oil
1745,Commodities
3623,Economy
29,Capital
6961,Mergers_Acquisitions
1387,Commodities
2094,Commodities
7022,Mergers_Acquisitions
7852,Oil
2163,Earning_Reports
790,Capital
9348,Policy
3220,Economy
9400,Policy
4393,Fraud
6431,Litigation
628,Capital
7316,Mergers_Acquisitions
7846,Oil
1983,Commodities
5103,International_Finance
8136,Oil
7321,Real_Estate
8006,Oil
8270,Oil
60,Capital
4164,Economy
4399,Fraud
9364,Policy
5110,International_Finance
488,Capital
4789,Fraud
935,Capital
4105,Economy
3824,Economy
3354,Economy
2522,Earning_Reports
9208,Policy
7232,Mergers_Acquisitions
4030,Economy
5947,International_Finance
4070,Economy
3930,Economy
4913,Fraud
2868,Earning_Reports
5426,International_Finance
7035,Mergers_Acquisitions
3125,Oil
2936,Economy
1466,Commodities
7517,Mergers_Acquisitions
4816,Fraud
4033,Economy
5688,International_Finance
1564,Commodities
8706,Policy
8857,Policy
4108,Economy
7957,Oil
5349,International_Finance
5351,International_Finance
516,Capital
5010,Fraud
4692,Fraud
2243,Earning_Reports
8035,Oil
4735,Fraud
5564,International_Finance
8684,Policy
3002,Economy
2669,Earning_Reports
6336,Litigation
3181,Economy
1910,Commodities
3004,Economy
7733,Oil
2011,Commodities
5525,International_Finance
2643,Earning_Reports
8462,Oil
9781,Economy
2904,Earning_Reports
8219,Oil
8304,Oil
2917,Earning_Reports
7533,Mergers_Acquisitions
3558,Economy
9606,Policy
4906,Fraud
1975,Commodities
5003,Fraud
5248,International_Finance
486,Capital
9203,Policy
5955,International_Finance
879,Capital
5692,International_Finance
5459,International_Finance
281,Capital
7714,Oil
1107,Commodities
1609,Commodities
2642,Policy
6428,Litigation
2385,Earning_Reports
6570,Litigation
324,Capital
2618,Earning_Reports
4220,Economy
9196,Policy
4950,Fraud
6956,Mergers_Acquisitions
129,Capital
7912,Oil
8367,Oil
2703,Earning_Reports
8506,Policy
9562,Economy
3964,Economy
9176,Policy
5244,International_Finance
9,Capital
8914,Policy
248,Capital
7142,Mergers_Acquisitions
7680,Mergers_Acquisitions
4861,Fraud
7025,Mergers_Acquisitions
4857,Fraud
329,Capital
5816,Policy
7428,Mergers_Acquisitions
7506,Mergers_Acquisitions
3230,Economy
3469,Economy
5596,International_Finance
6880,Mergers_Acquisitions
7970,Oil
7851,Oil
5630,International_Finance
7862,Oil
3330,Economy
5468,International_Finance
7219,Mergers_Acquisitions
10006,Real_Estate
5502,International_Finance
9163,Policy
1273,Commodities
3957,Economy
1817,Commodities
5794,International_Finance
5293,International_Finance
4138,Economy
6143,International_Finance
6210,Litigation
3442,Economy
5860,International_Finance
741,Capital
5050,Fraud
3251,Economy
1413,Commodities
638,Capital
2690,Earning_Reports
9363,Policy
9179,Policy
8043,Oil
4593,Fraud
722,Capital
3750,Economy
7686,Oil
7769,Oil
4759,Fraud
9799,Real_Estate
1940,Commodities
2235,Earning_Reports
4007,Economy
8140,Oil
9103,Policy
2328,Earning_Reports
3323,Economy
4738,Fraud
5042,Fraud
1085,Commodities
4354,Fraud
8169,Oil
9735,Real_Estate
6172,Litigation
9395,Policy
104,Capital
9667,Policy
3625,Economy
4458,Fraud
2692,Earning_Reports
3085,Economy
2570,Economy
7839,Oil
6380,Litigation
1407,Commodities
7367,Mergers_Acquisitions
8996,Policy
670,Capital
9645,Policy
249,Capital
8272,Oil
8794,Policy
9512,Policy
969,Capital
367,Capital
6091,International_Finance
8829,Policy
6748,Litigation
2808,Earning_Reports
6968,Mergers_Acquisitions
1962,Commodities
4632,Fraud
1455,Commodities
3113,Economy
597,Capital
3938,Economy
3887,Economy
316,Capital
8197,Oil
7378,Mergers_Acquisitions
8588,Policy
4970,Fraud
6792,Litigation
5360,International_Finance
7956,Oil
5345,International_Finance
3177,Economy
5380,International_Finance
5778,International_Finance
5368,International_Finance
8334,Oil
8402,Oil
7708,Oil
2869,Earning_Reports
3849,Economy
6464,Litigation
6496,Litigation
1617,Commodities
5417,International_Finance
6625,Litigation
10007,Real_Estate
6826,Mergers_Acquisitions
7052,Mergers_Acquisitions
2348,Earning_Reports
10040,Real_Estate
5264,International_Finance
4390,Fraud
793,Capital
6702,Litigation
4004,Economy
5034,Fraud
1063,Capital
7283,Mergers_Acquisitions
3784,Economy
362,Capital
5358,International_Finance
5172,International_Finance
6345,Litigation
2455,Earning_Reports
9515,Policy
7075,Mergers_Acquisitions
8146,Oil
7335,Mergers_Acquisitions
583,Capital
8878,Policy
3285,Economy
6927,Mergers_Acquisitions
554,Capital
7288,Mergers_Acquisitions
6462,Litigation
5162,International_Finance
5427,International_Finance
3739,Economy
3045,Economy
1245,Commodities
9457,Policy
6901,Real_Estate
1697,Commodities
181,Capital
6021,International_Finance
7369,Mergers_Acquisitions
1345,Commodities
5911,International_Finance
1173,Commodities
4693,Fraud
3183,Economy
3084,Economy
2366,Earning_Reports
6181,Litigation
5219,International_Finance
3282,Economy
5903,International_Finance
3499,Economy
4946,Fraud
9575,Policy
1889,Commodities
8469,Oil
814,Capital
2826,Earning_Reports
310,Capital
6873,Mergers_Acquisitions
7301,Mergers_Acquisitions
1551,Commodities
1052,Capital
6441,Litigation
788,Capital
236,Capital
1368,Commodities
6906,Mergers_Acquisitions
5232,International_Finance
8498,Economy
6467,Litigation
7521,Mergers_Acquisitions
9431,Policy
4028,Economy
1916,Commodities
1470,Commodities
8301,Oil
3191,Economy
8153,Oil
5584,International_Finance
8198,Oil
2982,Economy
4587,Fraud
4893,Fraud
530,Capital
1923,Commodities
8761,Policy
9148,Policy
6999,Mergers_Acquisitions
4648,Fraud
4610,Fraud
7512,Mergers_Acquisitions
5946,International_Finance
5765,International_Finance
1171,Commodities
1046,Capital
1223,Commodities
5387,International_Finance
3769,Economy
3041,Economy
3627,Economy
3111,Economy
4412,Fraud
9323,Policy
7285,Mergers_Acquisitions
341,Capital
5962,International_Finance
2292,Earning_Reports
2947,Economy
3053,Economy
3042,Economy
491,Capital
9806,Real_Estate
9378,Policy
8662,Policy
2779,Earning_Reports
5109,International_Finance
1260,Commodities
8477,Oil
5189,International_Finance
4640,Fraud
3103,Economy
1726,Commodities
3023,Economy
9664,Policy
6009,International_Finance
3901,Economy
9766,Real_Estate
6473,Litigation
5613,International_Finance
2773,Earning_Reports
1638,Commodities
8674,Policy
1571,Commodities
6828,Mergers_Acquisitions
4120,Economy
6593,Litigation
8398,Oil
6815,Litigation
4090,Economy
369,Capital
6449,Litigation
6258,Litigation
3569,Economy
1117,Commodities
7158,Mergers_Acquisitions
6614,Litigation
4716,Fraud
9869,Real_Estate
8247,Oil
6510,Litigation
5021,Fraud
6798,Litigation
4621,Fraud
8718,Policy
3821,Economy
1525,Commodities
8473,Oil
1121,Commodities
1885,Commodities
6839,Mergers_Acquisitions
2851,Earning_Reports
4093,Economy
5016,Fraud
7033,Mergers_Acquisitions
9394,Policy
5122,International_Finance
2167,Earning_Reports
292,Capital
4407,Fraud
762,Capital
1673,Commodities
9797,Real_Estate
5733,International_Finance
7063,Mergers_Acquisitions
8326,Oil
4213,Economy
9488,Policy
8055,Oil
7979,Oil
5465,International_Finance
2714,Earning_Reports
5067,Fraud
1077,Commodities
5199,International_Finance
9184,Policy
4478,Fraud
5768,International_Finance
2043,Commodities
2207,Earning_Reports
2039,Commodities
2137,Earning_Reports
452,Capital
1974,Commodities
9892,Real_Estate
1078,Commodities
6850,Mergers_Acquisitions
7819,Oil
2223,Earning_Reports
1329,Commodities
36,Capital
2564,Earning_Reports
7112,Mergers_Acquisitions
8756,Policy
9964,Real_Estate
721,Capital
7175,Mergers_Acquisitions
4283,Economy
5595,International_Finance
3496,Economy
3176,Economy
9818,Real_Estate
7704,Oil
2670,Earning_Reports
407,Capital
2625,Earning_Reports
8888,Policy
10026,Real_Estate
5899,International_Finance
6348,Oil
7296,Mergers_Acquisitions
8157,Oil
238,Capital
1530,Commodities
3034,Economy
1012,Capital
2831,Earning_Reports
4526,Fraud
3356,Economy
6010,International_Finance
3082,Economy
6145,International_Finance
8320,Oil
9908,Real_Estate
1376,Economy
393,Capital
2417,Earning_Reports
7453,Mergers_Acquisitions
7306,Economy
8000,Oil
8436,Oil
1446,Commodities
3945,Economy
4435,Fraud
141,Oil
9206,Policy
923,Capital
1482,Commodities
4869,Fraud
1848,Economy
518,Capital
4426,Fraud
3902,Economy
4000,Economy
7831,Oil
327,Capital
185,Capital
8531,Policy
5080,Fraud
2426,Earning_Reports
5856,International_Finance
3151,Economy
4940,Fraud
2623,Earning_Reports
1803,Commodities
3990,Economy
2804,Earning_Reports
1747,Commodities
3590,Economy
3345,Economy
5482,International_Finance
9566,Policy
7652,Mergers_Acquisitions
6766,Litigation
5223,International_Finance
8523,Policy
9173,Policy
5434,International_Finance
6147,International_Finance
227,Capital
3250,Economy
1603,Commodities
7605,Mergers_Acquisitions
1352,Commodities
9391,Policy
8597,Policy
7546,Mergers_Acquisitions
2282,Oil
9885,Real_Estate
2561,Earning_Reports
4065,Economy
528,Capital
5191,International_Finance
7659,Mergers_Acquisitions
5155,International_Finance
1624,Commodities
7931,Oil
934,Capital
9341,Policy
4009,Economy
5617,International_Finance
7408,Mergers_Acquisitions
9284,Earning_Reports
9590,Policy
9357,Policy
6288,Litigation
1324,Commodities
4100,Economy
1824,Commodities
3932,Economy
4181,Economy
8806,Policy
2295,Earning_Reports
3425,Economy
389,Capital
3373,Economy
5277,International_Finance
6402,Litigation
6136,International_Finance
102,Capital
2775,Earning_Reports
8670,Policy
9167,Policy
5064,Fraud
4583,Fraud
3446,Economy
2977,Economy
1198,Commodities
3217,Economy
3679,Economy
6610,Litigation
3427,Economy
8368,Oil
4116,Policy
323,Capital
6796,Litigation
5479,Economy
802,Capital
9404,Policy
6691,Litigation
6879,Mergers_Acquisitions
1310,Commodities
1702,Commodities
8412,Oil
1970,Commodities
728,Capital
4253,Economy
3493,Economy
9840,Real_Estate
8629,Policy
4591,Fraud
8721,Policy
3437,Economy
1704,Commodities
9920,Real_Estate
1591,Fraud
1268,Commodities
6382,Litigation
322,Capital
3900,Policy
1835,Commodities
1211,Commodities
9811,Real_Estate
9082,International_Finance
569,Capital
1861,Commodities
2036,Commodities
833,Capital
152,Capital
4486,Fraud
9468,Policy
6581,Litigation
2852,Earning_Reports
3595,Economy
1986,Commodities
792,Capital
5998,International_Finance
6603,Litigation
4935,Fraud
1592,Commodities
7510,Mergers_Acquisitions
9043,Policy
3089,Policy
1332,Commodities
1639,Commodities
3673,Economy
1262,Commodities
9095,Policy
7492,Mergers_Acquisitions
6967,Mergers_Acquisitions
7829,Oil
3566,Economy
3899,Economy
1725,Commodities
9016,Policy
6055,International_Finance
6922,Capital
8649,Policy
9989,Real_Estate
5590,International_Finance
9721,Real_Estate
303,Capital
2529,Earning_Reports
5901,International_Finance
9269,Policy
6667,Litigation
6862,Mergers_Acquisitions
704,Capital
803,Economy
3066,Economy
6597,Litigation
9071,Policy
7064,Mergers_Acquisitions
246,Capital
2464,Earning_Reports
5347,International_Finance
114,Capital
7039,Mergers_Acquisitions
2040,Commodities
6669,Litigation
3807,Economy
8471,Oil
8867,Policy
6211,Litigation
9490,Policy
7299,Mergers_Acquisitions
4233,Economy
6527,Litigation
7413,Mergers_Acquisitions
8678,Policy
4718,Fraud
4349,Fraud
2335,Earning_Reports
2656,Real_Estate
5461,International_Finance
2131,Earning_Reports
143,Capital
1698,Commodities
7231,Mergers_Acquisitions
1146,Commodities
7667,Mergers_Acquisitions
3173,Economy
8599,Policy
5066,Fraud
622,Capital
9026,Policy
9926,Real_Estate
7639,Litigation
9344,Policy
4366,Fraud
6615,Litigation
9029,Policy
3813,Economy
1724,Commodities
3218,Economy
2683,Earning_Reports
6006,International_Finance
9635,Policy
6869,Mergers_Acquisitions
3204,Economy
5166,International_Finance
1637,Commodities
6450,Litigation
4647,Fraud
898,Capital
1963,Commodities
8567,Economy
6045,International_Finance
4029,Economy
9456,Policy
9690,Real_Estate
4604,Fraud
4533,Litigation
2475,Earning_Reports
8881,Policy
7775,Oil
4510,Fraud
1219,Commodities
4757,Fraud
5464,Economy
1479,Commodities
1095,Commodities
5394,International_Finance
3760,Economy
685,Capital
781,Capital
6837,Mergers_Acquisitions
987,Capital
5529,International_Finance
7916,Oil
234,Capital
9933,Real_Estate
2862,Earning_Reports
4702,Fraud
7818,Oil
8861,Policy
6392,Litigation
2445,Earning_Reports
6373,Litigation
8822,Policy
5700,International_Finance
8939,Policy
3299,Economy
6184,Litigation
4626,Fraud
2553,Earning_Reports
9793,Real_Estate
1649,Commodities
5255,International_Finance
9417,Policy
9637,Policy
2245,Earning_Reports
1643,Commodities
6255,Litigation
7340,Mergers_Acquisitions
6950,Mergers_Acquisitions
5701,International_Finance
8832,Policy
9265,Policy
7110,Mergers_Acquisitions
5937,International_Finance
3291,Economy
656,Capital
2861,Earning_Reports
2702,Earning_Reports
3578,Economy
6470,Litigation
94,Capital
2531,Earning_Reports
5405,International_Finance
822,Capital
1749,Commodities
1767,Commodities
3853,Economy
1536,Commodities
75,Capital
453,Capital
2093,Commodities
1300,Commodities
3931,Economy
4607,Fraud
615,Capital
1911,Commodities
1874,Commodities
9615,Policy
8366,Oil
9716,Real_Estate
7578,Mergers_Acquisitions
3525,Economy
8954,Policy
8938,Policy
1411,Commodities
2689,Earning_Reports
157,Capital
2687,Earning_Reports
5053,Fraud
5088,Fraud
6216,Litigation
1027,Capital
1328,Commodities
4988,Fraud
2414,Earning_Reports
6512,Litigation
830,Capital
576,Capital
3577,Economy
6530,Litigation
967,Capital
1354,Commodities
9459,Policy
487,Capital
2409,Earning_Reports
2797,Earning_Reports
2900,Earning_Reports
9322,Policy
432,Capital
8094,Oil
1082,Commodities
6745,Litigation
359,Capital
996,Capital
2681,Earning_Reports
2696,Earning_Reports
3190,Economy
3492,Economy
2364,Earning_Reports
3758,Economy
2471,Earning_Reports
2731,Earning_Reports
5119,International_Finance
4484,Fraud
5137,International_Finance
2978,Economy
3336,Economy
1857,Commodities
7429,Mergers_Acquisitions
9421,Policy
7290,Mergers_Acquisitions
1271,Commodities
1990,Commodities
2938,Economy
5352,International_Finance
8063,Oil
8017,Oil
6199,Litigation
1303,Commodities
3035,Economy
517,Capital
3727,Economy
3062,Economy
7463,Mergers_Acquisitions
7627,Mergers_Acquisitions
3310,Economy
4561,Fraud
117,Capital
6500,Litigation
700,Capital
30,Capital
7211,Mergers_Acquisitions
1956,Commodities
6574,Litigation
1801,Commodities
6387,Litigation
7832,Oil
3827,Economy
5752,International_Finance
9947,Real_Estate
9538,Policy
9301,Policy
3797,Economy
2871,Earning_Reports
4333,Economy
9217,Policy
7143,Mergers_Acquisitions
1246,Commodities
3297,Economy
231,Capital
273,Capital
8522,Policy
2672,Earning_Reports
4580,Fraud
6213,Litigation
9969,Real_Estate
7099,Mergers_Acquisitions
7040,Mergers_Acquisitions
7486,Mergers_Acquisitions
5374,International_Finance
4085,Economy
5367,International_Finance
1115,Commodities
431,Capital
6300,Litigation
9906,Real_Estate
7789,Oil
1565,Commodities
566,Capital
4655,Fraud
3630,Economy
7879,Oil
675,Capital
8022,Oil
6857,Mergers_Acquisitions
9050,Policy
301,Capital
2771,Earning_Reports
7694,Oil
8465,Oil
8421,Oil
2538,Earning_Reports
8188,Oil
9299,Policy
3708,Economy
7801,Oil
4136,Economy
7199,Mergers_Acquisitions
7837,Oil
9854,Real_Estate
782,Capital
8641,Policy
7431,Mergers_Acquisitions
6935,Mergers_Acquisitions
5721,International_Finance
2301,Earning_Reports
388,Capital
5913,International_Finance
5623,International_Finance
8033,Oil
9689,Real_Estate
4874,Fraud
536,Capital
7551,Mergers_Acquisitions
1166,Commodities
5156,International_Finance
7614,Mergers_Acquisitions
8087,Oil
5353,International_Finance
8688,Policy
9038,Policy
250,Capital
4010,Economy
3162,Economy
6816,Mergers_Acquisitions
4391,Oil
2095,Commodities
8348,Oil
8666,Policy
2107,Earning_Reports
7026,Mergers_Acquisitions
7482,Mergers_Acquisitions
6525,Litigation
944,Capital
4740,Fraud
5897,International_Finance
4008,Economy
